customerid,Recency,Tenure,Frequency,Monetary,AOV,churn,transaction_id,gender,location,tenure_months,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,offline_spend,online_spend,coupon_code,discount_pct,Month,CohortMonth,CohortIndex
15708,20,176,1,4095,151.67,0,35029,F,Chicago,49,2019-08-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10,6.00,Clicked,0.18,3000,1486,EXTRA20,20.00,2019-08-01,2019-02-01,7
15708,20,176,1,4095,151.67,0,35014,F,Chicago,49,2019-08-08,GGOEGPXC023299,Google Collapsible Pet Bowl,Lifestyle,3,3,6.00,Used,0.18,3000,1486,EXTRA20,20.00,2019-08-01,2019-02-01,7
15708,20,176,1,4095,151.67,0,35022,F,Chicago,49,2019-08-08,GGOEGHPJ080310,Google Blackout Cap,Headgear,1,10,6.00,Clicked,0.05,3000,1486,HGEAR20,20.00,2019-08-01,2019-02-01,7
15708,20,176,1,4095,151.67,0,35023,F,Chicago,49,2019-08-08,GGOEGHPJ080310,Google Blackout Cap,Headgear,1,10,6.00,Clicked,0.05,3000,1486,HGEAR20,20.00,2019-08-01,2019-02-01,7
15708,20,176,1,4095,151.67,0,35027,F,Chicago,49,2019-08-08,GGOEGOCR078499,Google Spiral Leather Journal,Notebooks & Journals,185,9,521.36,Used,0.05,3000,1486,NJ20,20.00,2019-08-01,2019-02-01,7
15708,20,176,1,4095,151.67,0,35032,F,Chicago,49,2019-08-08,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,1,4,6.00,Clicked,0.05,3000,1486,BT20,20.00,2019-08-01,2019-02-01,7
15708,20,176,1,4095,151.67,0,20293,F,Chicago,49,2019-02-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2007,ELEC20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20300,F,Chicago,49,2019-02-13,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79,6.50,Clicked,0.10,3000,2007,ELEC20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20307,F,Chicago,49,2019-02-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2007,ELEC20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20317,F,Chicago,49,2019-02-13,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,79,6.50,Clicked,0.10,3000,2007,ELEC20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20320,F,Chicago,49,2019-02-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3000,2007,ELEC20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20322,F,Chicago,49,2019-02-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.50,Not Used,0.10,3000,2007,ELEC20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20308,F,Chicago,49,2019-02-13,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16,6.50,Clicked,0.18,3000,2007,SALE20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20314,F,Chicago,49,2019-02-13,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13,18.65,Clicked,0.18,3000,2007,SALE20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20315,F,Chicago,49,2019-02-13,GGOEYAAB031814,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,13,6.50,Not Used,0.18,3000,2007,SALE20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20297,F,Chicago,49,2019-02-13,GGOEGCLB020832,Softsided Travel Pouch Set,Bags,8,8,6.50,Not Used,0.18,3000,2007,AIO20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20302,F,Chicago,49,2019-02-13,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,15,2,6.50,Clicked,0.18,3000,2007,EXTRA20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20303,F,Chicago,49,2019-02-13,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,1,19,6.50,Not Used,0.18,3000,2007,EXTRA20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20304,F,Chicago,49,2019-02-13,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,10,8,6.50,Used,0.18,3000,2007,EXTRA20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20319,F,Chicago,49,2019-02-13,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1,19,6.50,Not Used,0.18,3000,2007,EXTRA20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20321,F,Chicago,49,2019-02-13,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,5,1,6.50,Clicked,0.18,3000,2007,EXTRA20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20294,F,Chicago,49,2019-02-13,GGOEGOCR078499,Google Spiral Leather Journal,Notebooks & Journals,1,23,6.50,Clicked,0.05,3000,2007,NJ20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20295,F,Chicago,49,2019-02-13,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,5,7,35.96,Not Used,0.05,3000,2007,NJ20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20309,F,Chicago,49,2019-02-13,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199,8.70,Used,0.10,3000,2007,NCA20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20292,F,Chicago,49,2019-02-13,GGOEYHPA003510,YouTube Trucker Hat,Headgear,1,21,6.50,Clicked,0.05,3000,2007,HGEAR20,20.00,2019-02-01,2019-02-01,1
15708,20,176,1,4095,151.67,0,20306,F,Chicago,49,2019-02-13,GGOEYHPA003510,YouTube Trucker Hat,Headgear,1,17,6.50,Clicked,0.05,3000,2007,HGEAR20,20.00,2019-02-01,2019-02-01,1
15713,143,0,1,420,105.0,1,25023,M,California,3,2019-04-07,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.50,Not Used,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
15713,143,0,1,420,105.0,1,25025,M,California,3,2019-04-07,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.50,Clicked,0.10,2500,2719,ELEC10,10.00,2019-04-01,2019-04-01,1
15713,143,0,1,420,105.0,1,25021,M,California,3,2019-04-07,GGOEGAYQ069056,Google Youth Short Sleeve Tee White,Apparel,1,18,6.50,Used,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
15713,143,0,1,420,105.0,1,25024,M,California,3,2019-04-07,GGOEAAAB034915,Android BTTF Moonshot Graphic Tee,Apparel,1,15,6.50,Clicked,0.18,2500,2719,SALE10,10.00,2019-04-01,2019-04-01,1
15716,192,1,1,1583,121.77,1,20613,F,Chicago,2,2019-02-17,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Used,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20614,F,Chicago,2,2019-02-17,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.50,Clicked,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20615,F,Chicago,2,2019-02-17,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20619,F,Chicago,2,2019-02-17,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Used,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20622,F,Chicago,2,2019-02-17,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20623,F,Chicago,2,2019-02-17,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20624,F,Chicago,2,2019-02-17,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.50,Used,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20626,F,Chicago,2,2019-02-17,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2107,ELEC20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20610,F,Chicago,2,2019-02-17,GGOEGAEJ031314,Google Tri-blend Hoodie Grey,Apparel,1,39,6.50,Clicked,0.18,3000,2107,SALE20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20612,F,Chicago,2,2019-02-17,GGOEAAWH061553,Android Onesie Sprout Green,Apparel,1,19,11.10,Clicked,0.18,3000,2107,SALE20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20616,F,Chicago,2,2019-02-17,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,5,13,13.78,Used,0.18,3000,2107,SALE20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20617,F,Chicago,2,2019-02-17,GGOEGAEJ031314,Google Tri-blend Hoodie Grey,Apparel,1,39,6.50,Used,0.18,3000,2107,SALE20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20628,F,Chicago,2,2019-02-17,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1,44,6.50,Clicked,0.18,3000,2107,SALE20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20629,F,Chicago,2,2019-02-17,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,19,6.50,Clicked,0.18,3000,2107,SALE20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20627,F,Chicago,2,2019-02-17,GGOEGBMB073799,Google Zipper-front Sports Bag,Bags,1,15,6.50,Used,0.18,3000,2107,AIO20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20625,F,Chicago,2,2019-02-17,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,2,7,6.50,Clicked,0.18,3000,2107,EXTRA20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20609,F,Chicago,2,2019-02-17,GGOEGFSR022099,Google Kick Ball,Lifestyle,3,1,24.47,Not Used,0.18,3000,2107,EXTRA20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20620,F,Chicago,2,2019-02-17,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,149,8.70,Not Used,0.10,3000,2107,NCA20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20630,F,Chicago,2,2019-02-17,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,7,3,24.47,Clicked,0.05,3000,2107,BT20,20.00,2019-02-01,2019-02-01,1
15716,192,1,1,1583,121.77,1,20608,F,Chicago,2,2019-02-16,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,5,6.50,Clicked,0.18,3000,3784,WEMP20,20.00,2019-02-01,2019-02-01,1
15719,31,1,1,3600,150.0,1,33897,F,Chicago,16,2019-07-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33900,F,Chicago,16,2019-07-27,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6.00,Not Used,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33902,F,Chicago,16,2019-07-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33908,F,Chicago,16,2019-07-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.00,Used,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33909,F,Chicago,16,2019-07-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33910,F,Chicago,16,2019-07-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33913,F,Chicago,16,2019-07-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33916,F,Chicago,16,2019-07-27,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Used,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33917,F,Chicago,16,2019-07-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33924,F,Chicago,16,2019-07-27,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,12.99,Not Used,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33926,F,Chicago,16,2019-07-27,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.00,Used,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33928,F,Chicago,16,2019-07-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33929,F,Chicago,16,2019-07-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33930,F,Chicago,16,2019-07-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1151,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33931,F,Chicago,16,2019-07-28,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Used,0.10,2500,2425,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33932,F,Chicago,16,2019-07-28,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149,6.00,Clicked,0.10,2500,2425,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33937,F,Chicago,16,2019-07-28,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4,79,6.00,Clicked,0.10,2500,2425,ELEC10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33920,F,Chicago,16,2019-07-27,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2,19.99,Not Used,0.10,2500,1151,OFF10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33898,F,Chicago,16,2019-07-27,GGOEGAAJ032315,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,10,6.00,Clicked,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33899,F,Chicago,16,2019-07-27,GGOEGAAB033817,Google Men's Vintage Badge Tee Black,Apparel,1,9,6.00,Clicked,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33901,F,Chicago,16,2019-07-27,GGOEGAAJ080613,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15,6.00,Used,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33914,F,Chicago,16,2019-07-27,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,13,6.00,Used,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33915,F,Chicago,16,2019-07-27,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,44,6.00,Not Used,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33919,F,Chicago,16,2019-07-27,GGOEGALB036514,Google Women's Scoop Neck Tee Black,Apparel,1,4,6.00,Not Used,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33927,F,Chicago,16,2019-07-27,GGOEYAEJ029613,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,Apparel,2,7,6.00,Clicked,0.18,2500,1151,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33933,F,Chicago,16,2019-07-28,GGOEGAAJ032313,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,13,6.00,Used,0.18,2500,2425,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33942,F,Chicago,16,2019-07-28,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,4,6.00,Not Used,0.18,2500,2425,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33944,F,Chicago,16,2019-07-28,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel,1,13,6.50,Clicked,0.18,2500,2425,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33946,F,Chicago,16,2019-07-28,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel,1,13,6.50,Used,0.18,2500,2425,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33947,F,Chicago,16,2019-07-28,GGOEGADB059215,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,28,6.00,Used,0.18,2500,2425,SALE10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33903,F,Chicago,16,2019-07-27,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.00,Clicked,0.18,2500,1151,AIO10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33904,F,Chicago,16,2019-07-27,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.00,Used,0.18,2500,1151,AIO10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33925,F,Chicago,16,2019-07-27,GGOEGBJC019999,Collapsible Shopping Bag,Bags,10,4,6.00,Used,0.18,2500,1151,AIO10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33935,F,Chicago,16,2019-07-28,GGOEGBJC019999,Collapsible Shopping Bag,Bags,5,4,6.00,Used,0.18,2500,2425,AIO10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33905,F,Chicago,16,2019-07-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19,6.00,Clicked,0.18,2500,1151,EXTRA10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33918,F,Chicago,16,2019-07-27,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,4,2,12.48,Used,0.18,2500,1151,EXTRA10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33938,F,Chicago,16,2019-07-28,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,5,10,13.35,Clicked,0.18,2500,2425,EXTRA10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33949,F,Chicago,16,2019-07-28,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1,12,12.99,Used,0.18,2500,2425,EXTRA10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33923,F,Chicago,16,2019-07-27,GGOEGCNB021099,Seat Pack Organizer,Lifestyle,1,6,6.00,Not Used,0.18,2500,1151,EXTRA10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33941,F,Chicago,16,2019-07-28,GGOEGHGT019599,Google Sunglasses,Lifestyle,75,2,20.91,Clicked,0.18,2500,2425,EXTRA10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33896,F,Chicago,16,2019-07-27,GGOEGOCD078399,Google Leather Perforated Journal,Notebooks & Journals,1,13,6.00,Used,0.05,2500,1151,NJ10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33912,F,Chicago,16,2019-07-27,GGOEGOCD078399,Google Leather Perforated Journal,Notebooks & Journals,2,10,6.00,Used,0.05,2500,1151,NJ10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33921,F,Chicago,16,2019-07-27,GGOEAOCB077499,Android RFID Journal,Notebooks & Journals,1,4,6.00,Not Used,0.05,2500,1151,NJ10,10.00,2019-07-01,2019-07-01,1
15719,31,1,1,3600,150.0,1,33948,F,Chicago,16,2019-07-28,GGOEGOBC078699,Google Luggage Tag,Fun,2,4,6.00,Used,0.18,2500,2425,0,0,2019-07-01,2019-07-01,1
15723,124,0,1,2570,197.69,1,26444,F,Washington DC,4,2019-04-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.00,Not Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26446,F,Washington DC,4,2019-04-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26448,F,Washington DC,4,2019-04-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26455,F,Washington DC,4,2019-04-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,5,119,6.00,Clicked,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26457,F,Washington DC,4,2019-04-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Not Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26459,F,Washington DC,4,2019-04-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26461,F,Washington DC,4,2019-04-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Not Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26464,F,Washington DC,4,2019-04-26,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Clicked,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26466,F,Washington DC,4,2019-04-26,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Not Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26469,F,Washington DC,4,2019-04-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Not Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26471,F,Washington DC,4,2019-04-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26472,F,Washington DC,4,2019-04-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Clicked,0.10,3500,1363,ELEC10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26443,F,Washington DC,4,2019-04-26,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,1,55,6.00,Used,0.18,3500,1363,SALE10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26449,F,Washington DC,4,2019-04-26,GGOEGAWH061353,Google Onesie Green,Apparel,1,23,6.00,Used,0.18,3500,1363,SALE10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26454,F,Washington DC,4,2019-04-26,GGOEGAWN062748,Google Infant Zip Hood Pink,Apparel,1,37,6.00,Used,0.18,3500,1363,SALE10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26460,F,Washington DC,4,2019-04-26,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16,6.00,Used,0.18,3500,1363,SALE10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26465,F,Washington DC,4,2019-04-26,GGOEGADJ059716,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1,41,6.00,Used,0.18,3500,1363,SALE10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26463,F,Washington DC,4,2019-04-26,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,12,18,6.00,Clicked,0.18,3500,1363,EXTRA10,10.00,2019-04-01,2019-04-01,1
15723,124,0,1,2570,197.69,1,26452,F,Washington DC,4,2019-04-26,GGOEGHGC019799,Google Sunglasses,Lifestyle,12,2,6.00,Used,0.18,3500,1363,EXTRA10,10.00,2019-04-01,2019-04-01,1
